Buchungsnummer,Reisedatum,Passagier-ID,Abfahrtsbahnhof,Zug-ID,Zugpersonal,Waggontyp,Reiseklasse,Fahrtstrecke_km,Tarif_pro_km,Ticketpreis,Reservierungsgebühr,Gesamtbetrag
TR-004104,2023-10-01,Mieter-U-123-1,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004105,2023-11-01,Mieter-U-123-1,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004106,2023-12-01,Mieter-U-123-1,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004107,2024-01-01,Mieter-U-123-1,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.72,1551.95,-4556.27,-3004.32
TR-004108,2024-03-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,4556.27,6075.03
TR-004109,2024-04-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004110,2024-05-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004111,2024-06-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004112,2024-07-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004113,2024-08-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004114,2024-09-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004115,2024-10-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004116,2024-11-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004117,2024-12-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004118,2025-01-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004119,2025-02-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004120,2025-03-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.45,1518.76,0.0,1518.76
TR-004121,2025-04-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.58,1534.53,0.0,1534.53
TR-004122,2025-05-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.58,1534.53,0.0,1534.53
TR-004123,2025-06-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.58,1534.53,0.0,1534.53
TR-004124,2025-07-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.58,1534.53,0.0,1534.53
TR-004125,2025-08-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.58,1534.53,0.0,1534.53
TR-004126,2025-09-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.58,1534.53,0.0,1534.53
TR-004127,2025-10-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.58,1534.53,0.0,1534.53
TR-004128,2025-11-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.58,1534.53,0.0,1534.53
TR-004129,2025-12-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,12.58,1534.53,0.0,1534.53
TR-004130,2023-04-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,4660.35,6213.8
TR-004131,2023-05-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004132,2023-06-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004133,2023-07-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004134,2023-08-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004135,2023-09-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004136,2023-10-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004137,2023-11-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004138,2023-12-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004139,2024-01-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004140,2024-02-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004141,2024-03-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004142,2024-04-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.81,1585.5,0.0,1585.5
TR-004143,2024-05-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.81,1585.5,0.0,1585.5
TR-004144,2024-06-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.81,1585.5,-4660.35,-3074.85
TR-004145,2024-08-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,4660.35,6213.8
TR-004146,2024-09-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004147,2024-10-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004148,2024-11-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004149,2024-12-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004150,2025-01-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004151,2025-02-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004152,2025-03-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004153,2025-04-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004154,2025-05-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004155,2025-06-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004156,2025-07-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.63,1553.45,0.0,1553.45
TR-004157,2025-08-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.83,1589.01,0.0,1589.01
TR-004158,2025-09-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.83,1589.01,0.0,1589.01
TR-004159,2025-10-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.83,1589.01,0.0,1589.01
TR-004160,2025-11-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.83,1589.01,0.0,1589.01
TR-004161,2025-12-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,8.83,1589.01,0.0,1589.01
TR-004162,2023-03-01,Mieter-U-125-1,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,3801.87,5069.16
TR-004163,2023-04-01,Mieter-U-125-1,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004164,2023-05-01,Mieter-U-125-1,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004165,2023-06-01,Mieter-U-125-1,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004166,2023-07-01,Mieter-U-125-1,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004167,2023-08-01,Mieter-U-125-1,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004168,2023-09-01,Mieter-U-125-1,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,-3801.87,-2534.58
TR-004169,2023-11-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,3801.87,5069.16
TR-004170,2023-12-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004171,2024-01-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004172,2024-02-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004173,2024-03-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004174,2024-04-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004175,2024-05-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004176,2024-06-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004177,2024-07-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004178,2024-08-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004179,2024-09-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004180,2024-10-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004181,2024-11-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004182,2024-12-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,18.24,1295.0,0.0,1295.0
TR-004183,2025-01-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,18.24,1295.0,0.0,1295.0
TR-004184,2025-02-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,18.24,1295.0,0.0,1295.0
TR-004185,2025-03-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,18.24,1295.0,0.0,1295.0
TR-004186,2025-04-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,18.24,1295.0,0.0,1295.0
TR-004187,2025-05-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,18.24,1295.0,-3801.87,-2506.87
TR-004188,2025-05-01,Mieter-U-125-3,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,3801.87,5069.16
TR-004189,2025-06-01,Mieter-U-125-3,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004190,2025-07-01,Mieter-U-125-3,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004191,2025-08-01,Mieter-U-125-3,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004192,2025-09-01,Mieter-U-125-3,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004193,2025-10-01,Mieter-U-125-3,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004194,2025-11-01,Mieter-U-125-3,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004195,2025-12-01,Mieter-U-125-3,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,17.85,1267.29,0.0,1267.29
TR-004196,2023-06-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.24,1277.29,3831.87,5109.16
TR-004197,2023-07-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.24,1277.29,0.0,1277.29
TR-004198,2023-08-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.24,1277.29,0.0,1277.29
TR-004199,2023-09-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.24,1277.29,0.0,1277.29
TR-004200,2023-10-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.24,1277.29,0.0,1277.29
TR-004201,2023-11-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.24,1277.29,0.0,1277.29
TR-004202,2023-12-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.24,1277.29,0.0,1277.29
TR-004203,2024-01-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.24,1277.29,0.0,1277.29
TR-004204,2024-02-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.24,1277.29,0.0,1277.29
TR-004205,2024-03-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.24,1277.29,0.0,1277.29
TR-004206,2024-04-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.24,1277.29,0.0,1277.29
TR-004207,2024-05-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.24,1277.29,0.0,1277.29
TR-004208,2024-06-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.6,1332.72,0.0,1332.72
TR-004209,2024-07-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.6,1332.72,0.0,1332.72
TR-004210,2024-08-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.6,1332.72,0.0,1332.72
TR-004211,2024-09-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.6,1332.72,0.0,1332.72
TR-004212,2024-10-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.6,1332.72,0.0,1332.72
TR-004213,2024-11-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.6,1332.72,0.0,1332.72
TR-004214,2024-12-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.6,1332.72,0.0,1332.72
TR-004215,2025-01-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.6,1332.72,0.0,1332.72
TR-004216,2025-02-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.6,1332.72,0.0,1332.72
TR-004217,2025-03-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.6,1332.72,0.0,1332.72
TR-004218,2025-04-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.6,1332.72,0.0,1332.72
TR-004219,2025-05-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.6,1332.72,0.0,1332.72
TR-004220,2025-06-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.83,1369.18,0.0,1369.18
TR-004221,2025-07-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.83,1369.18,0.0,1369.18
TR-004222,2025-08-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.83,1369.18,0.0,1369.18
TR-004223,2025-09-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.83,1369.18,0.0,1369.18
TR-004224,2025-10-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.83,1369.18,0.0,1369.18
TR-004225,2025-11-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.83,1369.18,0.0,1369.18
TR-004226,2025-12-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,8.83,1369.18,0.0,1369.18
TR-004227,2023-01-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,9.74,4160.78,12482.33,16643.11
TR-004228,2023-02-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,9.74,4160.78,0.0,4160.78
TR-004229,2023-03-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,9.74,4160.78,0.0,4160.78
TR-004230,2023-04-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,9.74,4160.78,0.0,4160.78
TR-004231,2023-05-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,9.74,4160.78,0.0,4160.78
TR-004232,2023-06-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,9.74,4160.78,0.0,4160.78
TR-004233,2023-07-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,9.74,4160.78,0.0,4160.78
TR-004234,2023-08-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,9.74,4160.78,0.0,4160.78
TR-004235,2023-09-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,9.74,4160.78,0.0,4160.78
TR-004236,2023-10-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,9.74,4160.78,0.0,4160.78
TR-004237,2023-11-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,9.74,4160.78,0.0,4160.78
TR-004238,2023-12-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,9.74,4160.78,0.0,4160.78
TR-004239,2024-01-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,9.74,4160.78,0.0,4160.78
TR-004240,2024-02-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.16,4340.2,0.0,4340.2
TR-004241,2024-03-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.16,4340.2,0.0,4340.2
TR-004242,2024-04-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.16,4340.2,0.0,4340.2
TR-004243,2024-05-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.16,4340.2,0.0,4340.2
TR-004244,2024-06-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.16,4340.2,0.0,4340.2
TR-004245,2024-07-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.16,4340.2,0.0,4340.2
TR-004246,2024-08-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.16,4340.2,0.0,4340.2
TR-004247,2024-09-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.16,4340.2,0.0,4340.2
TR-004248,2024-10-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.16,4340.2,0.0,4340.2
TR-004249,2024-11-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.16,4340.2,0.0,4340.2
TR-004250,2024-12-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.16,4340.2,0.0,4340.2
TR-004251,2025-01-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.16,4340.2,0.0,4340.2
TR-004252,2025-02-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.45,4462.96,0.0,4462.96
TR-004253,2025-03-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.45,4462.96,0.0,4462.96
TR-004254,2025-04-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.45,4462.96,0.0,4462.96
TR-004255,2025-05-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.45,4462.96,0.0,4462.96
TR-004256,2025-06-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.45,4462.96,0.0,4462.96
TR-004257,2025-07-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.45,4462.96,0.0,4462.96
TR-004258,2025-08-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.45,4462.96,0.0,4462.96
TR-004259,2025-09-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.45,4462.96,0.0,4462.96
TR-004260,2025-10-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.45,4462.96,0.0,4462.96
TR-004261,2025-11-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.45,4462.96,0.0,4462.96
TR-004262,2025-12-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,10.45,4462.96,0.0,4462.96
TR-004263,2023-02-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,2758.9,3678.53
TR-004264,2023-03-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004265,2023-04-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004266,2023-05-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004267,2023-06-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004268,2023-07-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004269,2023-08-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004270,2023-09-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004271,2023-10-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004272,2023-11-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004273,2023-12-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004274,2024-01-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
